movie_title,review,clean_review,label
윗집 사람들,연령도가 더 올라 갔으면 더 재미가 올라 갈 듯 한정된 공간에서 풀어내는 입담과 썰,연령도가 더 올라 갔으면 더 재미가 올라 갈 듯 한정된 공간에서 풀어내는 입담과 썰,positive
윗집 사람들,재미있게 봤습니다.,재미있게 봤습니다,positive
윗집 사람들,너무 재미있는데요? 감독이 재치가 넘칩니다,너무 재미있는데요 감독이 재치가 넘칩니다,positive
윗집 사람들,"감독 특유의 연출을 배우분들의 연기로
더 볼만한 작품이 된듯 ㅎㅎ",감독 특유의 연출을 배우분들의 연기로 더 볼만한 작품이 된듯 ㅎㅎ,normal
윗집 사람들,"씹노잼
인생 최악의 영화",씹노잼 인생 최악의 영화,negative
윗집 사람들,별로예요 별로예요 별로예요,별로예요 별로예요 별로예요,negative
윗집 사람들,정말 한 공간에서 배우의 연기로만으로 승부수를 둔 것 같아요~,정말 한 공간에서 배우의 연기로만으로 승부수를 둔 것 같아요,normal
윗집 사람들,"대학로 연극느낌처럼 편안하고 재밌고 유쾌하게
연기하는 느낌이 들었어요!
중간중간 코믹멘트가 너무 웃겼고 
대화소재가 신선해서 보깇좋았어요!!",대학로 연극느낌처럼 편안하고 재밌고 유쾌하게 연기하는 느낌이 들었어요 중간중간 코믹멘트가 너무 웃겼고  대화소재가 신선해서 보깇좋았어요,positive
윗집 사람들,재미있게 잘 봤네요~,재미있게 잘 봤네요,positive
윗집 사람들,아 진짜 너무 재미있어서 시간가는 줄 몰랐습니다. ㅎㅎ,아 진짜 너무 재미있어서 시간가는 줄 몰랐습니다 ㅎㅎ,positive
윗집 사람들,"살짝 불편한 설정 이지만 즐거운 대화
배우들의 연기가 어색하지 않게 한몫한 영화",살짝 불편한 설정 이지만 즐거운 대화 배우들의 연기가 어색하지 않게 한몫한 영화,normal
윗집 사람들,부부간에 성적인 솔직하고 유쾌한 스토리,부부간에 성적인 솔직하고 유쾌한 스토리,normal
윗집 사람들,재밌게 잘 봤어요... 소재가 좋아요..,재밌게 잘 봤어요 소재가 좋아요,positive
윗집 사람들,"하정우감독 영화다운 영화
재밌었다고 해야할지
재미없다고 해야할지...",하정우감독 영화다운 영화 재밌었다고 해야할지 재미없다고 해야할지,positive
윗집 사람들,배우 연기가 인상적이고 재미있게 시간 금방갑니다!,배우 연기가 인상적이고 재미있게 시간 금방갑니다,positive
윗집 사람들,"스페인 영화 센티멘탈을 리메이크했다고 하는데
한국 정서와는 거리가 먼 주제다.그럼에도 배우들의 연기와 코믹한 대사 덕분에 부담 없이 볼 수 있었고 마지막은 기혼자라면 충분히 공감할 만한 부분도 있었다",스페인 영화 센티멘탈을 리메이크했다고 하는데 한국 정서와는 거리가 먼 주제다그럼에도 배우들의 연기와 코믹한 대사 덕분에 부담 없이 볼 수 있었고 마지막은 기혼자라면 충분히 공감할 만한 부분도 있었다,normal
윗집 사람들,이걸 신선하다고 해야할지 발칙하다고 해야할지,이걸 신선하다고 해야할지 발칙하다고 해야할지,normal
윗집 사람들,볼만해요 연기가 좋아요,볼만해요 연기가 좋아요,normal
윗집 사람들,연극 무대를 본 것 같은 영화였다,연극 무대를 본 것 같은 영화였다,normal
윗집 사람들,하정우 감독만의 스타일이 있는듯.. 여태 본것중 이 영화가 제일 괜찮았다.,하정우 감독만의 스타일이 있는듯 여태 본것중 이 영화가 제일 괜찮았다,normal
윗집 사람들,수준높은 섹시코미디 영화,수준높은 섹시코미디 영화,normal
윗집 사람들,"마치 스타벅스의 코코말차 같은 느낌..
기대와 달리 보이는 것이 다였다..",마치 스타벅스의 코코말차 같은 느낌 기대와 달리 보이는 것이 다였다,normal
윗집 사람들,유쾌하게 잘 봤습니다. 배우들 연기가 좋네요.,유쾌하게 잘 봤습니다 배우들 연기가 좋네요,normal
윗집 사람들,좋은 영화는 관객을 즐겁게 해주는 영화이다,좋은 영화는 관객을 즐겁게 해주는 영화이다,normal
윗집 사람들,너무 재미있었어요.. 야하지는 않았는데.. 39금 같아요,너무 재미있었어요 야하지는 않았는데 39금 같아요,positive
윗집 사람들,말하기 어려운 소재를 익살스럽게 드러내서 재밌었어요,말하기 어려운 소재를 익살스럽게 드러내서 재밌었어요,positive
윗집 사람들,기승전 오은영의 사랑과 전쟁,기승전 오은영의 사랑과 전쟁,normal
윗집 사람들,주거니 받거니 엄청난 대사.,주거니 받거니 엄청난 대사,normal
윗집 사람들,하정우식 유머코드? 저랑은 너무 안 맞는 것 같아요.,하정우식 유머코드 저랑은 너무 안 맞는 것 같아요,normal
윗집 사람들,재밌어요 잘 봤습니다 ㅎㅎ,재밌어요 잘 봤습니다 ㅎㅎ,positive
윗집 사람들,"그냥 웃다가, 가끔 헛웃음도.
말장난이죠.",그냥 웃다가 가끔 헛웃음도 말장난이죠,normal
윗집 사람들,부부의 말싸움이 실감나게 잘 표현했다,부부의 말싸움이 실감나게 잘 표현했다,normal
윗집 사람들,#진액만 남아요!!!,진액만 남아요,normal
윗집 사람들,정우형 연출 그만하고 스릴러물 한번 찍어줘 ㅠ,정우형 연출 그만하고 스릴러물 한번 찍어줘 ,normal
윗집 사람들,웃긴장면은 있지만 어머니가 보셨는데 별로였데요,웃긴장면은 있지만 어머니가 보셨는데 별로였데요,negative
윗집 사람들,아니.. 이걸 왜?? OTT 몸값올리기 개봉인가?,아니 이걸 왜 OTT 몸값올리기 개봉인가,normal
윗집 사람들,오랜만에 영화보다 잘자고 후반20분은 그나마 보고왔어요 완벽한타인이 재미있고 잘만들었구나 생각했어요 ^^ 감상평을  다 남겨보네요 ㅎㅎ,오랜만에 영화보다 잘자고 후반20분은 그나마 보고왔어요 완벽한타인이 재미있고 잘만들었구나 생각했어요  감상평을  다 남겨보네요 ㅎㅎ,positive
윗집 사람들,"성에대한 인간의 밑바닥을 보여주는 영화
톡 톡 톡",성에대한 인간의 밑바닥을 보여주는 영화 톡 톡 톡,normal
윗집 사람들,재밌었어요 잘봤습니다!,재밌었어요 잘봤습니다,positive
윗집 사람들,"""역사상 최고의 성 대화 영화""

명품 배우들이 성을 매개로 한 부부 관계 이야기

성을 시작으로 닫혀있던 대화와 부부 관계 회복까지 설명한다. 부부라 할지라도 양측의 욕구가 달라 첵스리스가 생길 수 있다",역사상 최고의 성 대화 영화 명품 배우들이 성을 매개로 한 부부 관계 이야기 성을 시작으로 닫혀있던 대화와 부부 관계 회복까지 설명한다 부부라 할지라도 양측의 욕구가 달라 첵스리스가 생길 수 있다,normal
윗집 사람들,지난 번 ‘로비’ 보단 훨씬 재밌게 봤어요,지난 번 로비 보단 훨씬 재밌게 봤어요,positive
윗집 사람들,무난하게 보았어요,무난하게 보았어요,normal
윗집 사람들,같은 공간에서 누구와 무엇을 하느냐에 따라,같은 공간에서 누구와 무엇을 하느냐에 따라,normal
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,아이들이 즐겁게 관람함,아이들이 즐겁게 관람함,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로는 어른이 봐도 재미있어요,뽀로로는 어른이 봐도 재미있어요,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 봤습니다 감사합니다,재미있게 잘 봤습니다 감사합니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 관람했습니다!!,재미있게 잘 관람했습니다,positive
뽀로로 극장판 스위트캐슬 대모험,아이들이 좋아하는 영화 입니다,아이들이 좋아하는 영화 입니다,normal
뽀로로 극장판 스위트캐슬 대모험,재밌어요 재밌어요 재밌어요,재밌어요 재밌어요 재밌어요,positive
뽀로로 극장판 스위트캐슬 대모험,재밌어요 재밌어요 재밌어요,재밌어요 재밌어요 재밌어요,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,이맘때 보기 좋은 애니메이션이네요!,이맘때 보기 좋은 애니메이션이네요,normal
뽀로로 극장판 스위트캐슬 대모험,가족이랑 잼게 봤습니다.,가족이랑 잼게 봤습니다,normal
뽀로로 극장판 스위트캐슬 대모험,재미있게 관람했어요,재미있게 관람했어요,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,normal
뽀로로 극장판 스위트캐슬 대모험,"포니포니 파라밤!!! 너무나 즐거운 영화입니다 
눈물이 찔끔 ㅜㅜ",포니포니 파라밤 너무나 즐거운 영화입니다  눈물이 찔끔 ,normal
뽀로로 극장판 스위트캐슬 대모험,"아이 데리고 가서 봤는데 크리스마스를 기다리는 동심과, 친구들과 함께 협동하는 마음을 배울수 있는 영화인것 같아요 아이가 너무 재밌었다네요 러닝타임도 적당해서 지루해하지 않았어요",아이 데리고 가서 봤는데 크리스마스를 기다리는 동심과 친구들과 함께 협동하는 마음을 배울수 있는 영화인것 같아요 아이가 너무 재밌었다네요 러닝타임도 적당해서 지루해하지 않았어요,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 재밌게 잘 봤습니다,뽀로로 재밌게 잘 봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,영화 관람 잘했어요,영화 관람 잘했어요,normal
뽀로로 극장판 스위트캐슬 대모험,좋은 작품 잘 감상합니다,좋은 작품 잘 감상합니다,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로극장판....,뽀로로극장판,normal
뽀로로 극장판 스위트캐슬 대모험,만족합니다 만족합니다,만족합니다 만족합니다,positive
뽀로로 극장판 스위트캐슬 대모험,아이들하고 재미있게 잘 봤어요~,아이들하고 재미있게 잘 봤어요,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,아이들이 좋아합니다.,아이들이 좋아합니다,normal
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로가 제일 좋아,뽀로로가 제일 좋아,normal
뽀로로 극장판 스위트캐슬 대모험,영화 잘봤습니다!!~,영화 잘봤습니다,normal
뽀로로 극장판 스위트캐슬 대모험,생각보다 훨씬 재밌어요,생각보다 훨씬 재밌어요,positive
뽀로로 극장판 스위트캐슬 대모험,이번편도 흥행했음 좋겠어요,이번편도 흥행했음 좋겠어요,normal
뽀로로 극장판 스위트캐슬 대모험,생각보다 훨씬 재밌어요,생각보다 훨씬 재밌어요,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 잘 봤습니다~,뽀로로 극장판 잘 봤습니다,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 재밌게 봤어요,뽀로로 재밌게 봤어요,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로 재밌게 봤습니다,뽀로로 재밌게 봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,아이가 좋아하네요!,아이가 좋아하네요,normal
뽀로로 극장판 스위트캐슬 대모험,아이들이 재밌다고 합니다,아이들이 재밌다고 합니다,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로 재밌게 봤어요,뽀로로 재밌게 봤어요,positive
뽀로로 극장판 스위트캐슬 대모험,아이들이 좋아해요!!,아이들이 좋아해요,normal
뽀로로 극장판 스위트캐슬 대모험,아이들이 보기좋은 애니메이션 ㅎ ㅎ,아이들이 보기좋은 애니메이션 ㅎ ㅎ,normal
뽀로로 극장판 스위트캐슬 대모험,아이들이 보기좋은 애니메이션,아이들이 보기좋은 애니메이션,normal
뽀로로 극장판 스위트캐슬 대모험,아이랑 재밌게 잘 봤습니다,아이랑 재밌게 잘 봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,명불허전 뽀로로~ 아이들이 보기 딱 좋은 애니메이션,명불허전 뽀로로 아이들이 보기 딱 좋은 애니메이션,normal
뽀로로 극장판 스위트캐슬 대모험,익숙한 캐릭터와 유쾌한 이야기는 언제나 뽀로로의 큰 장점이랍니다. 뻔하지만 재밌는 시간~,익숙한 캐릭터와 유쾌한 이야기는 언제나 뽀로로의 큰 장점이랍니다 뻔하지만 재밌는 시간,positive
뽀로로 극장판 스위트캐슬 대모험,아이들이 즐거워하며 봤어요~^^,아이들이 즐거워하며 봤어요,normal
뽀로로 극장판 스위트캐슬 대모험,아이들과 보기에 이만한게 없네요,아이들과 보기에 이만한게 없네요,normal
뽀로로 극장판 스위트캐슬 대모험,"아이들이 너무 즐거워해요
동생이랑보는데
청소년누나들이 더좋아하네요
역시 뽀통령입니다^^",아이들이 너무 즐거워해요 동생이랑보는데 청소년누나들이 더좋아하네요 역시 뽀통령입니다,normal
뽀로로 극장판 스위트캐슬 대모험,역시 뽀통령 아이들에게는 대단합니다 ㅎㅎ,역시 뽀통령 아이들에게는 대단합니다 ㅎㅎ,normal
뽀로로 극장판 스위트캐슬 대모험,영화 잘 봤어요 ㅇㅇㅇㅇ,영화 잘 봤어요 ㅇㅇㅇㅇ,normal
뽀로로 극장판 스위트캐슬 대모험,볼 만한 영화네요 ~~~,볼 만한 영화네요 ,normal
뽀로로 극장판 스위트캐슬 대모험,뽀롱뽀렁 뽀로로..,뽀롱뽀렁 뽀로로,normal
뽀로로 극장판 스위트캐슬 대모험,애기랑 같이 봤는데 나름,애기랑 같이 봤는데 나름,normal
뽀로로 극장판 스위트캐슬 대모험,보는 내내 아이 귀여워 아이 예뻐 했슴다,보는 내내 아이 귀여워 아이 예뻐 했슴다,normal
뽀로로 극장판 스위트캐슬 대모험,앞으로 자주 이용 할게요. ^^,앞으로 자주 이용 할게요 ,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 귀여워요 아이들이 좋아하는,뽀로로 귀여워요 아이들이 좋아하는,normal
뽀로로 극장판 스위트캐슬 대모험,영화 재밌게 잘 봤어요,영화 재밌게 잘 봤어요,positive
뽀로로 극장판 스위트캐슬 대모험,영화 재밌게 잘 봤어요,영화 재밌게 잘 봤어요,positive
뽀로로 극장판 스위트캐슬 대모험,영화 재밌게 잘 봤어요,영화 재밌게 잘 봤어요,positive
뽀로로 극장판 스위트캐슬 대모험,영화 재밌게 잘 봤어요,영화 재밌게 잘 봤어요,positive
뽀로로 극장판 스위트캐슬 대모험,역시 매력적인 주인공들,역시 매력적인 주인공들,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,normal
뽀로로 극장판 스위트캐슬 대모험,재미있어요 감사합니다 좋아요,재미있어요 감사합니다 좋아요,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험 좋아요,뽀로로 극장판 스위트캐슬 대모험 좋아요,normal
뽀로로 극장판 스위트캐슬 대모험,재미있어요 재미있어요,재미있어요 재미있어요,positive
뽀로로 극장판 스위트캐슬 대모험,재미있어요 재미있어요,재미있어요 재미있어요,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 봤습니다...,재미있게 봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,잘 보고 갑니다 복 받으세요,잘 보고 갑니다 복 받으세요,normal
뽀로로 극장판 스위트캐슬 대모험,재미있게 봤습니다 감사해요,재미있게 봤습니다 감사해요,positive
뽀로로 극장판 스위트캐슬 대모험,안녕하세요 잘 봤습니다 :D,안녕하세요 잘 봤습니다 D,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 스위트캐슬 대모험,뽀로로 스위트캐슬 대모험,normal
뽀로로 극장판 스위트캐슬 대모험,아이들이 좋아할만한 영화,아이들이 좋아할만한 영화,normal
뽀로로 극장판 스위트캐슬 대모험,잘 봤습니다. 화이팅하세요!,잘 봤습니다 화이팅하세요,normal
뽀로로 극장판 스위트캐슬 대모험,아이들과 함께 보면 재미 있어요,아이들과 함께 보면 재미 있어요,positive
뽀로로 극장판 스위트캐슬 대모험,흥미로운 내용이네요~,흥미로운 내용이네요,normal
뽀로로 극장판 스위트캐슬 대모험,믿고보는 뽀로로 굿굿,믿고보는 뽀로로 굿굿,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 잘 봤습니다.,뽀로로 극장판 잘 봤습니다,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로는 언제나 옳다,뽀로로는 언제나 옳다,normal
뽀로로 극장판 스위트캐슬 대모험,뽀통령은 언제까지 집권할 예정일까? ㅎ,뽀통령은 언제까지 집권할 예정일까 ㅎ,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,normal
뽀로로 극장판 스위트캐슬 대모험,어린이들이 좋아하는 애니,어린이들이 좋아하는 애니,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 뽀로로 뽀로로,뽀로로 뽀로로 뽀로로,normal
뽀로로 극장판 스위트캐슬 대모험,ㅇㄷㅇㄴㅇㄷ읏ㆍㅇㆍㄴㆍ느으ㅡㅡ으ㅡㅇㄷㅅㄴㅅㄷ,ㅇㄷㅇㄴㅇㄷ읏ㅇㄴ느으으ㅇㄷㅅㄴㅅㄷ,normal
뽀로로 극장판 스위트캐슬 대모험,영화 잘 봤어요. 좋아요.,영화 잘 봤어요 좋아요,normal
뽀로로 극장판 스위트캐슬 대모험,무난히 평범한 내용과 결말에 애니임!,무난히 평범한 내용과 결말에 애니임,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로는 여전히 초통령!!!,뽀로로는 여전히 초통령,normal
뽀로로 극장판 스위트캐슬 대모험,예측이 가능한 내용과 결말의 애니임!,예측이 가능한 내용과 결말의 애니임,normal
뽀로로 극장판 스위트캐슬 대모험,캐릭이 귀여워 애기들 좋아할 애니임!,캐릭이 귀여워 애기들 좋아할 애니임,normal
뽀로로 극장판 스위트캐슬 대모험,아이들 좋아할 캐릭이 나오는 애니임!,아이들 좋아할 캐릭이 나오는 애니임,normal
뽀로로 극장판 스위트캐슬 대모험,귀여운 캐릭들 나오는 괜찮은 애니임!,귀여운 캐릭들 나오는 괜찮은 애니임,normal
뽀로로 극장판 스위트캐슬 대모험,아가들 좋아할 캐릭이 나오는 애니임!,아가들 좋아할 캐릭이 나오는 애니임,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로는 역시 노는 게 제일 좋습니다.,뽀로로는 역시 노는 게 제일 좋습니다,normal
뽀로로 극장판 스위트캐슬 대모험,애들이 재밌게 볼 수 있었어요,애들이 재밌게 볼 수 있었어요,positive
뽀로로 극장판 스위트캐슬 대모험,스토리가 재밌네요 아이들이 좋아하겠어요,스토리가 재밌네요 아이들이 좋아하겠어요,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로는 여전히 귀엽더라구요.,뽀로로는 여전히 귀엽더라구요,normal
뽀로로 극장판 스위트캐슬 대모험,역시 뽀로로는 정말 재밌네요,역시 뽀로로는 정말 재밌네요,positive
뽀로로 극장판 스위트캐슬 대모험,아이들이 보기 좋아해요,아이들이 보기 좋아해요,normal
뽀로로 극장판 스위트캐슬 대모험,디자인도 색감도 완전 최고!!!,디자인도 색감도 완전 최고,positive
뽀로로 극장판 스위트캐슬 대모험,괜히 뽀통령이 아님! 존잼꿀잼!,괜히 뽀통령이 아님 존잼꿀잼,normal
뽀로로 극장판 스위트캐슬 대모험,어쩜 이렇게 캐릭터들이 다 귀엽고 사랑스럽냐ㅎㅎ,어쩜 이렇게 캐릭터들이 다 귀엽고 사랑스럽냐ㅎㅎ,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로가 있음에 감사해요,뽀로로가 있음에 감사해요,normal
뽀로로 극장판 스위트캐슬 대모험,루피는 언제나 귀여워,루피는 언제나 귀여워,normal
뽀로로 극장판 스위트캐슬 대모험,영화 재밌게 잘 봤습니다.,영화 재밌게 잘 봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,영화 재밌게 잘 봤습니다.,영화 재밌게 잘 봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,아이들에겐 최고의 컨텐츠인듯.,아이들에겐 최고의 컨텐츠인듯,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로는 아아들에게 전대적,뽀로로는 아아들에게 전대적,normal
뽀로로 극장판 스위트캐슬 대모험,아이가 어렸을 때 너무 좋이하던,아이가 어렸을 때 너무 좋이하던,normal
뽀로로 극장판 스위트캐슬 대모험,나의 뽀로로는 여전하네요,나의 뽀로로는 여전하네요,normal
뽀로로 극장판 스위트캐슬 대모험,재밌게 봤습니다,재밌게 봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,잘봤어요 잘봤어요,잘봤어요 잘봤어요,normal
뽀로로 극장판 스위트캐슬 대모험,"'뽀로로'의 10번째 극장판 '뽀로로 극장판 스위트캐슬 대모험'가 개봉 확정

달콤한 겨울 디저트 왕국이 위기에 빠졌다 마녀 버니의 마법으로..

'뽀로로 스위트캐슬 대모험'...아이들에게 충분한 크리스마스 선물",뽀로로의 10번째 극장판 뽀로로 극장판 스위트캐슬 대모험가 개봉 확정 달콤한 겨울 디저트 왕국이 위기에 빠졌다 마녀 버니의 마법으로 뽀로로 스위트캐슬 대모험아이들에게 충분한 크리스마스 선물,normal
뽀로로 극장판 스위트캐슬 대모험,다시 돌아가는 보는 동심의 세계,다시 돌아가는 보는 동심의 세계,normal
뽀로로 극장판 스위트캐슬 대모험,언제나 유쾌한 뽀로로.,언제나 유쾌한 뽀로로,normal
뽀로로 극장판 스위트캐슬 대모험,"아이와 너무 시간가는 줄 모르고 즐겁게 관람했어요.
나와서도 아이가 엄청 재밌었다고 여러번 이야기했어요 ㅎㅎ",아이와 너무 시간가는 줄 모르고 즐겁게 관람했어요 나와서도 아이가 엄청 재밌었다고 여러번 이야기했어요 ㅎㅎ,positive
뽀로로 극장판 스위트캐슬 대모험,올해 일 애니의 성적이 보여주는 한국형 소재 뽀로로 놓칠 수 없다,올해 일 애니의 성적이 보여주는 한국형 소재 뽀로로 놓칠 수 없다,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로는 언제봐도 뿌듯하다 이제 유입되는 어린이들 층을 잡아야 한다,뽀로로는 언제봐도 뿌듯하다 이제 유입되는 어린이들 층을 잡아야 한다,normal
뽀로로 극장판 스위트캐슬 대모험,좋았어요 좋았어요 좋았어요,좋았어요 좋았어요 좋았어요,normal
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘봤습니다,재미있게 잘봤습니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,착한일을 하면 산타가 선물준다고 했는데 없는건지 안줄려는건지 변명만 늘어놓고 떠나는 장면은 동화나 우화같은 차가운 현실을 보여줬다 여왕캐릭터 좋았는데 짧아서 아쉬웠고 역시 ip는 기대이상이다,착한일을 하면 산타가 선물준다고 했는데 없는건지 안줄려는건지 변명만 늘어놓고 떠나는 장면은 동화나 우화같은 차가운 현실을 보여줬다 여왕캐릭터 좋았는데 짧아서 아쉬웠고 역시 ip는 기대이상이다,normal
뽀로로 극장판 스위트캐슬 대모험,볼만했어요~~~!!!,볼만했어요,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로와 친구들의 세계관 확장은 계속된다.,뽀로로와 친구들의 세계관 확장은 계속된다,normal
뽀로로 극장판 스위트캐슬 대모험,크리스마스 맛있게 보내세요,크리스마스 맛있게 보내세요,normal
뽀로로 극장판 스위트캐슬 대모험,ffsadfgfjfhxdsf,ffsadfgfjfhxdsf,normal
뽀로로 극장판 스위트캐슬 대모험,sdhnbcv vbdfg,sdhnbcv vbdfg,normal
뽀로로 극장판 스위트캐슬 대모험,아이들이 좋아하는 애니,아이들이 좋아하는 애니,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,normal
뽀로로 극장판 스위트캐슬 대모험,"아들이랑 봤는데 왜 내가 더 재미있니....ㅋㅋㅋ
다가오는 클스마스와 어울리는 내용이였음",아들이랑 봤는데 왜 내가 더 재미있니ㅋㅋㅋ 다가오는 클스마스와 어울리는 내용이였음,positive
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험 어땠나요?,뽀로로 극장판 스위트캐슬 대모험 어땠나요,normal
뽀로로 극장판 스위트캐슬 대모험,서프라이즈 쿠폰으로 관람함,서프라이즈 쿠폰으로 관람함,normal
뽀로로 극장판 스위트캐슬 대모험,아이가 좋아했어요 무서운 장면 없고 귀여워요,아이가 좋아했어요 무서운 장면 없고 귀여워요,normal
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,온가족이 함께 관람하면 좋은 영화,온가족이 함께 관람하면 좋은 영화,normal
뽀로로 극장판 스위트캐슬 대모험,아이들과 같이 보면 좋을 것 같은 영화,아이들과 같이 보면 좋을 것 같은 영화,normal
뽀로로 극장판 스위트캐슬 대모험,그냥저냥 볼만했어요 상영을 많이 안하네요,그냥저냥 볼만했어요 상영을 많이 안하네요,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 언제나 재미있게봐요,뽀로로 언제나 재미있게봐요,positive
뽀로로 극장판 스위트캐슬 대모험,재미나요 볼만 합니다.,재미나요 볼만 합니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,positive
뽀로로 극장판 스위트캐슬 대모험,아이들이 좋아할만한 애니메이션이네요,아이들이 좋아할만한 애니메이션이네요,normal
뽀로로 극장판 스위트캐슬 대모험,"귀엽다. 
영상 좋습니다.",귀엽다  영상 좋습니다,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,normal
뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,뽀로로 극장판 스위트캐슬 대모험,normal
뽀로로 극장판 스위트캐슬 대모험,조카들이 좋아합니다^^,조카들이 좋아합니다,normal
뽀로로 극장판 스위트캐슬 대모험,귀여운 뽀로로와 친구들,귀여운 뽀로로와 친구들,normal
뽀로로 극장판 스위트캐슬 대모험,한영의 마지막 희망이 뽀로로가 될줄이야,한영의 마지막 희망이 뽀로로가 될줄이야,normal
뽀로로 극장판 스위트캐슬 대모험,한없이 착하기만 한 너를,한없이 착하기만 한 너를,normal
뽀로로 극장판 스위트캐슬 대모험,즐겁게 봤습니다 유명인사 뽀로로,즐겁게 봤습니다 유명인사 뽀로로,normal
뽀로로 극장판 스위트캐슬 대모험,볼만했어요~~~!!!,볼만했어요,normal
뽀로로 극장판 스위트캐슬 대모험,좋은 시간 보냈습니다.,좋은 시간 보냈습니다,normal
뽀로로 극장판 스위트캐슬 대모험,조카 보여줬는데 재미있어 하네요~,조카 보여줬는데 재미있어 하네요,positive
뽀로로 극장판 스위트캐슬 대모험,아이들에게 좋은 영화네요,아이들에게 좋은 영화네요,normal
뽀로로 극장판 스위트캐슬 대모험,"별로예요@★★♥♥
$0",별로예요 0,negative
뽀로로 극장판 스위트캐슬 대모험,아이들이 좋아합니다,아이들이 좋아합니다,normal
